,race,trackId,track,year,driver,team,grid,position,points,laps,total_race_time,fastestLap,pit_stop_mean_driver,pit_stop_mean_race,total_stops,pit_stop_total_time
961,937,13,Belgian GP,2015,raikkonen,ferrari,16,7,6,43,5076090,30,22860.5,23262.63157894737,2,45721.0
962,937,13,Belgian GP,2015,max_verstappen,toro_rosso,18,8,4,43,5076463,36,23515.666666666668,23262.63157894737,3,70547.0
963,937,13,Belgian GP,2015,ericsson,sauber,13,10,1,43,5111621,30,23933.5,23262.63157894737,2,47867.0
964,937,13,Belgian GP,2015,nasr,sauber,14,11,0,43,5122698,29,23363.5,23262.63157894737,2,46727.0
965,938,14,Italian GP,2015,hamilton,mercedes,1,1,25,53,4680688,48,24368.0,24745.391304347828,1,24368.0
966,938,14,Italian GP,2015,vettel,ferrari,3,2,18,53,4705730,52,24340.0,24745.391304347828,1,24340.0
967,938,14,Italian GP,2015,massa,williams,5,3,15,53,4728323,31,25207.0,24745.391304347828,1,25207.0
968,938,14,Italian GP,2015,bottas,williams,6,4,12,53,4728684,49,25536.0,24745.391304347828,1,25536.0
969,938,14,Italian GP,2015,raikkonen,ferrari,2,5,10,53,4749548,43,24442.0,24745.391304347828,1,24442.0
970,938,14,Italian GP,2015,perez,force_india,7,6,8,53,4753471,46,24281.0,24745.391304347828,1,24281.0
971,939,15,Singapore GP,2015,vettel,ferrari,1,1,25,61,7282118,53,29222.5,30584.829268292684,2,58445.0
972,939,15,Singapore GP,2015,ricciardo,red_bull,2,2,18,61,7283596,52,30363.0,30584.829268292684,2,60726.0
973,939,15,Singapore GP,2015,raikkonen,ferrari,3,3,15,61,7299272,48,30360.0,30584.829268292684,2,60720.0
974,939,15,Singapore GP,2015,rosberg,mercedes,6,4,12,61,7306838,50,30224.5,30584.829268292684,2,60449.0
975,939,15,Singapore GP,2015,bottas,williams,7,5,10,61,7316322,49,29249.5,30584.829268292684,2,58499.0
976,939,15,Singapore GP,2015,kvyat,red_bull,4,6,8,61,7317626,36,31041.5,30584.829268292684,2,62083.0
977,939,15,Singapore GP,2015,perez,force_india,13,7,6,61,7332954,44,29704.0,30584.829268292684,2,59408.0
978,939,15,Singapore GP,2015,max_verstappen,toro_rosso,8,8,4,61,7333568,43,31025.5,30584.829268292684,2,62051.0
979,939,15,Singapore GP,2015,sainz,toro_rosso,14,9,2,61,7334978,43,31532.333333333332,30584.829268292684,3,94597.0
980,939,15,Singapore GP,2015,nasr,sauber,16,10,1,61,7372163,36,29798.0,30584.829268292684,2,59596.0
981,939,15,Singapore GP,2015,ericsson,sauber,17,11,0,61,7379625,30,29614.666666666668,30584.829268292684,3,88844.0
982,939,15,Singapore GP,2015,maldonado,lotus_f1,18,12,0,61,7379836,57,29660.333333333332,30584.829268292684,3,88981.0
983,940,22,Japanese GP,2015,hamilton,mercedes,2,1,25,53,5286508,33,22957.5,24794.43181818182,2,45915.0
984,940,22,Japanese GP,2015,rosberg,mercedes,1,2,18,53,5305472,31,23159.5,24794.43181818182,2,46319.0
985,940,22,Japanese GP,2015,vettel,ferrari,4,3,15,53,5307358,32,23102.0,24794.43181818182,2,46204.0
986,940,22,Japanese GP,2015,raikkonen,ferrari,6,4,12,53,5320276,32,23149.0,24794.43181818182,2,46298.0
987,940,22,Japanese GP,2015,bottas,williams,3,5,10,53,5323254,41,23565.0,24794.43181818182,2,47130.0
988,940,22,Japanese GP,2015,hulkenberg,force_india,13,6,8,53,5342067,43,27667.0,24794.43181818182,3,83001.0
989,940,22,Japanese GP,2015,grosjean,lotus_f1,8,7,6,53,5358806,35,24173.5,24794.43181818182,2,48347.0
990,940,22,Japanese GP,2015,maldonado,lotus_f1,11,8,4,53,5360083,39,24045.5,24794.43181818182,2,48091.0
991,940,22,Japanese GP,2015,max_verstappen,toro_rosso,17,9,2,53,5381823,32,25885.0,24794.43181818182,2,51770.0
992,941,71,Russian GP,2015,hamilton,mercedes,2,1,25,53,5831024,44,30216.0,30891.61111111111,1,30216.0
993,941,71,Russian GP,2015,vettel,ferrari,4,2,18,53,5836977,51,29367.0,30891.61111111111,1,29367.0
994,941,71,Russian GP,2015,perez,force_india,7,3,15,53,5859942,48,30545.0,30891.61111111111,1,30545.0
995,941,71,Russian GP,2015,massa,williams,15,4,12,53,5869855,48,30741.0,30891.61111111111,1,30741.0
996,941,71,Russian GP,2015,kvyat,red_bull,11,5,10,53,5878590,0,30418.0,30891.61111111111,1,30418.0
997,941,71,Russian GP,2015,nasr,sauber,12,6,8,53,5887532,52,30362.0,30891.61111111111,1,30362.0
998,941,71,Russian GP,2015,maldonado,lotus_f1,14,7,6,53,5892112,52,29952.0,30891.61111111111,1,29952.0
999,941,71,Russian GP,2015,raikkonen,ferrari,5,8,4,53,5903382,48,29386.0,30891.61111111111,1,29386.0
1000,941,71,Russian GP,2015,button,mclaren,13,9,2,53,5910491,53,29719.0,30891.61111111111,1,29719.0
1001,941,71,Russian GP,2015,max_verstappen,toro_rosso,9,10,1,53,5919448,45,33787.5,30891.61111111111,2,67575.0
1002,941,71,Russian GP,2015,alonso,mclaren,19,11,0,53,5922234,29,29539.0,30891.61111111111,1,29539.0
1003,942,69,United States GP,2015,hamilton,mercedes,2,1,25,56,6652703,48,24221.0,26777.866666666665,2,48442.0
1004,942,69,United States GP,2015,rosberg,mercedes,1,2,18,56,6655553,49,24941.0,26777.866666666665,2,49882.0
1005,942,69,United States GP,2015,vettel,ferrari,13,3,15,56,6656084,52,24917.666666666668,26777.866666666665,3,74753.0
1006,942,69,United States GP,2015,max_verstappen,toro_rosso,8,4,12,56,6675062,51,25215.5,26777.866666666665,2,50431.0
1007,942,69,United States GP,2015,perez,force_india,5,5,10,56,6677116,54,25594.0,26777.866666666665,2,51188.0
1008,942,69,United States GP,2015,button,mclaren,11,6,8,56,6680761,50,25612.333333333332,26777.866666666665,3,76837.0
1009,942,69,United States GP,2015,sainz,toro_rosso,20,7,6,56,6683322,51,26049.5,26777.866666666665,2,52099.0
1010,942,69,United States GP,2015,maldonado,lotus_f1,12,8,4,56,6684976,51,26117.0,26777.866666666665,3,78351.0
1011,942,69,United States GP,2015,nasr,sauber,15,9,2,56,6692960,54,28660.6,26777.866666666665,5,143303.0
1012,942,69,United States GP,2015,ricciardo,red_bull,3,10,1,56,6706074,53,25582.0,26777.866666666665,3,76746.0
1013,942,69,United States GP,2015,alonso,mclaren,9,11,0,56,6707519,55,27341.0,26777.866666666665,3,82023.0
1014,942,69,United States GP,2015,rossi,manor,17,12,0,56,6727980,50,30026.666666666668,26777.866666666665,3,90080.0
1015,943,32,Mexican GP,2015,rosberg,mercedes,1,1,25,71,6155038,67,22347.0,23578.315789473683,2,44694.0
1016,943,32,Mexican GP,2015,hamilton,mercedes,2,2,18,71,6156992,67,22316.0,23578.315789473683,2,44632.0
1017,943,32,Mexican GP,2015,bottas,williams,6,3,15,71,6169630,68,23058.5,23578.315789473683,2,46117.0
1018,943,32,Mexican GP,2015,kvyat,red_bull,4,4,12,71,6171610,69,22538.5,23578.315789473683,2,45077.0
1019,943,32,Mexican GP,2015,ricciardo,red_bull,5,5,10,71,6174720,70,22455.0,23578.315789473683,2,44910.0
1020,943,32,Mexican GP,2015,massa,williams,7,6,8,71,6176531,71,22967.5,23578.315789473683,2,45935.0
1021,943,32,Mexican GP,2015,hulkenberg,force_india,10,7,6,71,6180898,69,23706.5,23578.315789473683,2,47413.0
1022,943,32,Mexican GP,2015,perez,force_india,9,8,4,71,6189381,51,23547.0,23578.315789473683,1,23547.0
1023,943,32,Mexican GP,2015,max_verstappen,toro_rosso,8,9,2,71,6190267,70,22787.0,23578.315789473683,2,45574.0
1024,943,32,Mexican GP,2015,grosjean,lotus_f1,12,10,1,71,6192972,69,22918.0,23578.315789473683,2,45836.0
1025,943,32,Mexican GP,2015,maldonado,lotus_f1,13,11,0,71,6193576,70,25292.0,23578.315789473683,2,50584.0
1026,943,32,Mexican GP,2015,ericsson,sauber,14,12,0,71,6195218,62,23236.333333333332,23578.315789473683,3,69709.0
1027,943,32,Mexican GP,2015,sainz,toro_rosso,11,13,0,71,6203810,46,23324.0,23578.315789473683,3,69972.0
1028,943,32,Mexican GP,2015,button,mclaren,20,14,0,71,6204252,49,23187.0,23578.315789473683,2,46374.0
1029,944,18,Brazilian GP,2015,rosberg,mercedes,1,1,25,71,5469090,57,23802.0,24384.469387755104,3,71406.0
1030,944,18,Brazilian GP,2015,hamilton,mercedes,2,2,18,71,5476846,51,23470.666666666668,24384.469387755104,3,70412.0
1031,944,18,Brazilian GP,2015,vettel,ferrari,3,3,15,71,5483334,57,23712.0,24384.469387755104,3,71136.0
1032,944,18,Brazilian GP,2015,raikkonen,ferrari,4,4,12,71,5516633,48,24300.5,24384.469387755104,2,48601.0
1033,945,24,Abu Dhabi GP,2015,rosberg,mercedes,1,1,25,55,5910175,37,21608.5,22813.853658536584,2,43217.0
1034,945,24,Abu Dhabi GP,2015,hamilton,mercedes,2,2,18,55,5918446,44,21369.0,22813.853658536584,2,42738.0
1035,945,24,Abu Dhabi GP,2015,raikkonen,ferrari,3,3,15,55,5929605,47,23887.5,22813.853658536584,2,47775.0
1036,945,24,Abu Dhabi GP,2015,vettel,ferrari,15,4,12,55,5953910,48,21711.5,22813.853658536584,2,43423.0
1037,945,24,Abu Dhabi GP,2015,perez,force_india,4,5,10,55,5974127,30,22019.0,22813.853658536584,2,44038.0
1038,945,24,Abu Dhabi GP,2015,ricciardo,red_bull,5,6,8,55,5975185,46,22033.5,22813.853658536584,2,44067.0
1039,945,24,Abu Dhabi GP,2015,hulkenberg,force_india,7,7,6,55,6003793,29,22109.5,22813.853658536584,2,44219.0
1040,945,24,Abu Dhabi GP,2015,massa,williams,8,8,4,55,6007926,33,22780.5,22813.853658536584,2,45561.0
1041,945,24,Abu Dhabi GP,2015,grosjean,lotus_f1,18,9,2,55,6008376,47,22218.5,22813.853658536584,2,44437.0
1042,945,24,Abu Dhabi GP,2015,kvyat,red_bull,9,10,1,55,6012546,27,21751.0,22813.853658536584,2,43502.0
1043,945,24,Abu Dhabi GP,2015,sainz,toro_rosso,10,11,0,55,6013700,38,23685.0,22813.853658536584,2,47370.0
1044,948,1,Australian GP,2016,rosberg,mercedes,2,1,25,57,6495565,21,21531.0,22846.037037037036,1,21531.0
1045,948,1,Australian GP,2016,hamilton,mercedes,1,2,18,57,6503625,48,21940.0,22846.037037037036,1,21940.0
1046,948,1,Australian GP,2016,vettel,ferrari,3,3,15,57,6505208,23,22943.5,22846.037037037036,2,45887.0
1047,948,1,Australian GP,2016,ricciardo,red_bull,8,4,12,57,6519895,49,22113.0,22846.037037037036,2,44226.0
1048,948,1,Australian GP,2016,massa,williams,6,5,10,57,6554544,39,21550.0,22846.037037037036,1,21550.0
1049,948,1,Australian GP,2016,hulkenberg,force_india,10,7,6,57,6569764,49,22167.0,22846.037037037036,1,22167.0
1050,948,1,Australian GP,2016,bottas,williams,16,8,4,57,6570718,51,21376.0,22846.037037037036,1,21376.0
1051,948,1,Australian GP,2016,sainz,toro_rosso,7,9,2,57,6571245,23,22403.0,22846.037037037036,2,44806.0
1052,948,1,Australian GP,2016,max_verstappen,toro_rosso,5,10,1,57,6572398,44,25684.5,22846.037037037036,2,51369.0
1053,948,1,Australian GP,2016,jolyon_palmer,renault,13,11,0,57,6578964,14,23286.0,22846.037037037036,1,23286.0
1054,948,1,Australian GP,2016,kevin_magnussen,renault,14,12,0,57,6581171,45,24955.0,22846.037037037036,2,49910.0
1055,948,1,Australian GP,2016,perez,force_india,9,13,0,57,6587264,39,24719.0,22846.037037037036,1,24719.0
1056,949,3,Bahrain GP,2016,rosberg,mercedes,2,1,25,57,5614696,41,25973.666666666668,25905.849056603773,3,77921.0
1057,949,3,Bahrain GP,2016,raikkonen,ferrari,4,2,18,57,5624978,39,25066.333333333332,25905.849056603773,3,75199.0
1058,949,3,Bahrain GP,2016,hamilton,mercedes,1,3,15,57,5644844,43,24688.666666666668,25905.849056603773,3,74066.0
1059,949,3,Bahrain GP,2016,ricciardo,red_bull,5,4,12,57,5677190,44,25350.333333333332,25905.849056603773,3,76051.0
1060,949,3,Bahrain GP,2016,grosjean,haas,9,5,10,57,5692995,42,27317.666666666668,25905.849056603773,3,81953.0
1061,949,3,Bahrain GP,2016,max_verstappen,toro_rosso,10,6,8,57,5695625,49,25511.0,25905.849056603773,3,76533.0
1062,950,17,Chinese GP,2016,rosberg,mercedes,1,1,25,56,5933891,38,23195.0,24173.246153846154,2,46390.0
1063,950,17,Chinese GP,2016,vettel,ferrari,4,2,18,56,5971667,37,24913.666666666668,24173.246153846154,3,74741.0
1064,950,17,Chinese GP,2016,kvyat,red_bull,6,3,15,56,5979827,38,23125.0,24173.246153846154,3,69375.0
1065,950,17,Chinese GP,2016,ricciardo,red_bull,2,4,12,56,5986579,55,23093.0,24173.246153846154,3,69279.0
1066,950,17,Chinese GP,2016,raikkonen,ferrari,3,5,10,56,5999763,40,25754.0,24173.246153846154,3,77262.0
1067,950,17,Chinese GP,2016,massa,williams,10,6,8,56,6009402,34,22736.5,24173.246153846154,2,45473.0
1068,950,17,Chinese GP,2016,hamilton,mercedes,22,7,6,56,6012121,32,24425.2,24173.246153846154,5,122126.0
1069,950,17,Chinese GP,2016,max_verstappen,toro_rosso,9,8,4,56,6013159,41,25636.0,24173.246153846154,3,76908.0
1070,950,17,Chinese GP,2016,sainz,toro_rosso,8,9,2,56,6018018,35,24285.0,24173.246153846154,3,72855.0
1071,950,17,Chinese GP,2016,bottas,williams,5,10,1,56,6020083,23,22686.333333333332,24173.246153846154,3,68059.0
1072,950,17,Chinese GP,2016,perez,force_india,7,11,0,56,6028174,30,22683.666666666668,24173.246153846154,3,68051.0
1073,950,17,Chinese GP,2016,alonso,mclaren,11,12,0,56,6031144,36,22900.5,24173.246153846154,2,45801.0
1074,950,17,Chinese GP,2016,button,mclaren,12,13,0,56,6035881,46,23203.666666666668,24173.246153846154,3,69611.0
1075,951,71,Russian GP,2016,rosberg,mercedes,1,1,25,53,5561997,52,29709.0,30298.095238095237,1,29709.0
1076,951,71,Russian GP,2016,hamilton,mercedes,10,2,18,53,5587019,36,30001.0,30298.095238095237,1,30001.0
1077,951,71,Russian GP,2016,raikkonen,ferrari,3,3,15,53,5593995,47,30498.0,30298.095238095237,1,30498.0
1078,951,71,Russian GP,2016,bottas,williams,2,4,12,53,5612214,37,29841.0,30298.095238095237,1,29841.0
1079,951,71,Russian GP,2016,massa,williams,4,5,10,53,5636424,52,29808.0,30298.095238095237,2,59616.0
1080,952,4,Spanish GP,2016,max_verstappen,red_bull,4,1,25,66,6100017,36,22358.5,23047.36170212766,2,44717.0
1081,952,4,Spanish GP,2016,raikkonen,ferrari,5,2,18,66,6100633,38,22138.0,23047.36170212766,2,44276.0
1082,952,4,Spanish GP,2016,vettel,ferrari,6,3,15,66,6105598,39,21954.333333333332,23047.36170212766,3,65863.0
1083,952,4,Spanish GP,2016,ricciardo,red_bull,3,4,12,66,6143967,46,22164.5,23047.36170212766,4,88658.0
1084,952,4,Spanish GP,2016,bottas,williams,7,5,10,66,6145288,60,22149.5,23047.36170212766,2,44299.0
1085,952,4,Spanish GP,2016,sainz,toro_rosso,8,6,8,66,6161412,42,22905.5,23047.36170212766,2,45811.0
1086,952,4,Spanish GP,2016,perez,force_india,9,7,6,66,6179555,37,22298.5,23047.36170212766,2,44597.0
1087,952,4,Spanish GP,2016,massa,williams,18,8,4,66,6180724,43,21927.666666666668,23047.36170212766,3,65783.0
1088,953,6,Monaco GP,2016,hamilton,mercedes,3,1,25,78,7169133,71,26315.0,26845.14285714286,1,26315.0
1089,953,6,Monaco GP,2016,ricciardo,red_bull,1,2,18,78,7176385,67,30190.5,26845.14285714286,2,60381.0
1090,953,6,Monaco GP,2016,perez,force_india,7,3,15,78,7182958,64,25661.0,26845.14285714286,2,51322.0
1091,953,6,Monaco GP,2016,vettel,ferrari,4,4,12,78,7184979,62,25337.5,26845.14285714286,2,50675.0
1092,953,6,Monaco GP,2016,alonso,mclaren,9,5,10,78,7254209,72,26174.0,26845.14285714286,2,52348.0
1093,953,6,Monaco GP,2016,hulkenberg,force_india,5,6,8,78,7262132,74,26139.5,26845.14285714286,2,52279.0
1094,953,6,Monaco GP,2016,rosberg,mercedes,2,7,6,78,7262423,74,27189.0,26845.14285714286,2,54378.0
1095,954,7,Canadian GP,2016,hamilton,mercedes,1,1,25,70,5465296,68,22243.0,23864.333333333332,1,22243.0
1096,954,7,Canadian GP,2016,vettel,ferrari,3,2,18,70,5470307,70,22479.0,23864.333333333332,2,44958.0
1097,954,7,Canadian GP,2016,bottas,williams,7,3,15,70,5511718,68,22184.0,23864.333333333332,1,22184.0
1098,954,7,Canadian GP,2016,max_verstappen,red_bull,5,4,12,70,5518316,49,23247.5,23864.333333333332,2,46495.0
1099,954,7,Canadian GP,2016,rosberg,mercedes,2,5,10,70,5527389,60,22597.0,23864.333333333332,2,45194.0
1100,954,7,Canadian GP,2016,raikkonen,ferrari,6,6,8,70,5528313,44,23041.5,23864.333333333332,2,46083.0
1101,954,7,Canadian GP,2016,ricciardo,red_bull,4,7,6,70,5528930,51,23445.0,23864.333333333332,2,46890.0
1102,955,73,European GP,2016,rosberg,mercedes,1,1,25,51,5572366,48,20058.0,21628.909090909092,1,20058.0
1103,955,73,European GP,2016,vettel,ferrari,3,2,18,51,5589062,49,20422.0,21628.909090909092,1,20422.0
1104,955,73,European GP,2016,perez,force_india,7,3,15,51,5597607,45,20614.0,21628.909090909092,1,20614.0
1105,955,73,European GP,2016,raikkonen,ferrari,4,4,12,51,5605468,41,20593.0,21628.909090909092,1,20593.0
1106,955,73,European GP,2016,hamilton,mercedes,10,5,10,51,5628701,42,20108.0,21628.909090909092,1,20108.0
1107,955,73,European GP,2016,bottas,williams,8,6,8,51,5633252,50,19732.0,21628.909090909092,1,19732.0
1108,955,73,European GP,2016,ricciardo,red_bull,2,7,6,51,5641595,51,19997.5,21628.909090909092,2,39995.0
1109,955,73,European GP,2016,max_verstappen,red_bull,9,8,4,51,5643062,50,21283.0,21628.909090909092,2,42566.0
1110,955,73,European GP,2016,hulkenberg,force_india,12,9,2,51,5650074,37,20347.0,21628.909090909092,1,20347.0
1111,955,73,European GP,2016,massa,williams,5,10,1,51,5657741,35,19651.5,21628.909090909092,2,39303.0
1112,955,73,European GP,2016,button,mclaren,19,11,0,51,5677183,50,20412.5,21628.909090909092,2,40825.0
1113,956,70,Austrian GP,2016,hamilton,mercedes,1,1,25,71,5258107,67,20181.5,20493.71052631579,4,80726.0
1114,956,70,Austrian GP,2016,max_verstappen,red_bull,8,2,18,71,5263826,69,19188.333333333332,20493.71052631579,3,57565.0
1115,956,70,Austrian GP,2016,raikkonen,ferrari,4,3,15,71,5264131,66,20525.666666666668,20493.71052631579,3,61577.0
1116,956,70,Austrian GP,2016,rosberg,mercedes,6,4,12,71,5274817,66,19776.0,20493.71052631579,4,79104.0
1117,956,70,Austrian GP,2016,ricciardo,red_bull,5,5,10,71,5289088,66,20305.5,20493.71052631579,4,81222.0
1118,956,70,Austrian GP,2016,button,mclaren,3,6,8,71,5295813,70,20541.25,20493.71052631579,4,82165.0
1119,956,70,Austrian GP,2016,grosjean,haas,13,7,6,71,5302775,67,20358.666666666668,20493.71052631579,3,61076.0
1120,956,70,Austrian GP,2016,sainz,toro_rosso,15,8,4,71,5305507,68,24901.0,20493.71052631579,3,74703.0
1121,957,9,British GP,2016,hamilton,mercedes,1,1,25,52,5695831,45,29535.5,30151.116279069767,2,59071.0
1122,957,9,British GP,2016,max_verstappen,red_bull,3,2,18,52,5704081,41,30712.0,30151.116279069767,2,61424.0
1123,957,9,British GP,2016,rosberg,mercedes,2,3,15,52,5712742,44,29555.0,30151.116279069767,2,59110.0
1124,957,9,British GP,2016,ricciardo,red_bull,4,4,12,52,5722042,52,30005.5,30151.116279069767,2,60011.0
1125,957,9,British GP,2016,raikkonen,ferrari,5,5,10,52,5765574,39,30020.0,30151.116279069767,2,60040.0
1126,957,9,British GP,2016,perez,force_india,10,6,8,52,5772772,35,29195.0,30151.116279069767,2,58390.0
1127,957,9,British GP,2016,hulkenberg,force_india,8,7,6,52,5773543,51,30307.0,30151.116279069767,2,60614.0
1128,957,9,British GP,2016,sainz,toro_rosso,7,8,4,52,5781689,43,30340.5,30151.116279069767,2,60681.0
1129,957,9,British GP,2016,vettel,ferrari,11,9,2,52,5787485,44,30272.0,30151.116279069767,2,60544.0
1130,957,9,British GP,2016,kvyat,toro_rosso,15,10,1,52,5788431,35,30321.0,30151.116279069767,2,60642.0
1131,958,11,Hungarian GP,2016,hamilton,mercedes,2,1,25,70,6030115,69,21607.0,22500.68888888889,2,43214.0
1132,958,11,Hungarian GP,2016,rosberg,mercedes,1,2,18,70,6032092,60,21792.0,22500.68888888889,2,43584.0
1133,958,11,Hungarian GP,2016,ricciardo,red_bull,3,3,15,70,6057654,60,22123.5,22500.68888888889,2,44247.0
1134,958,11,Hungarian GP,2016,vettel,ferrari,5,4,12,70,6058328,59,21587.5,22500.68888888889,2,43175.0
1135,958,11,Hungarian GP,2016,max_verstappen,red_bull,4,5,10,70,6078774,40,22038.0,22500.68888888889,2,44076.0
1136,958,11,Hungarian GP,2016,raikkonen,ferrari,14,6,8,70,6079159,52,21904.0,22500.68888888889,2,43808.0
1137,959,10,German GP,2016,hamilton,mercedes,2,1,25,67,5444200,52,18543.0,20501.816666666666,3,55629.0
1138,959,10,German GP,2016,ricciardo,red_bull,3,2,18,67,5451196,48,18893.666666666668,20501.816666666666,3,56681.0
1139,959,10,German GP,2016,max_verstappen,red_bull,4,3,15,67,5457613,47,19040.333333333332,20501.816666666666,3,57121.0
1140,959,10,German GP,2016,rosberg,mercedes,1,4,12,67,5460045,51,22331.0,20501.816666666666,3,66993.0
1141,959,10,German GP,2016,vettel,ferrari,6,5,10,67,5476770,48,19234.0,20501.816666666666,3,57702.0
1142,959,10,German GP,2016,raikkonen,ferrari,5,6,8,67,5481223,36,20353.333333333332,20501.816666666666,3,61060.0
1143,959,10,German GP,2016,hulkenberg,force_india,8,7,6,67,5514249,46,19553.0,20501.816666666666,3,58659.0
1144,960,13,Belgian GP,2016,rosberg,mercedes,1,1,25,44,6291058,11,22596.0,23790.696969696968,1,22596.0
1145,960,13,Belgian GP,2016,ricciardo,red_bull,5,2,18,44,6305171,11,22531.0,23790.696969696968,1,22531.0
1146,960,13,Belgian GP,2016,hamilton,mercedes,21,3,15,44,6318692,40,23387.5,23790.696969696968,2,46775.0
1147,960,13,Belgian GP,2016,hulkenberg,force_india,7,4,12,44,6326965,41,23789.5,23790.696969696968,2,47579.0
1148,960,13,Belgian GP,2016,perez,force_india,6,5,10,44,6331718,34,23217.5,23790.696969696968,2,46435.0
1149,960,13,Belgian GP,2016,vettel,ferrari,4,6,8,44,6336452,35,22582.5,23790.696969696968,2,45165.0
1150,960,13,Belgian GP,2016,alonso,mclaren,22,7,6,44,6350503,43,22451.0,23790.696969696968,1,22451.0
1151,960,13,Belgian GP,2016,bottas,williams,8,8,4,44,6351209,31,22254.0,23790.696969696968,2,44508.0
1152,960,13,Belgian GP,2016,raikkonen,ferrari,3,9,2,44,6352167,27,23058.5,23790.696969696968,2,46117.0
1153,960,13,Belgian GP,2016,massa,williams,10,10,1,44,6356931,25,22499.5,23790.696969696968,2,44999.0
1154,960,13,Belgian GP,2016,max_verstappen,red_bull,2,11,0,44,6362196,32,25731.0,23790.696969696968,3,77193.0
1155,960,13,Belgian GP,2016,gutierrez,haas,18,12,0,44,6364935,26,23523.5,23790.696969696968,2,47047.0
1156,960,13,Belgian GP,2016,grosjean,haas,11,13,0,44,6367532,25,23406.0,23790.696969696968,2,46812.0
1157,960,13,Belgian GP,2016,kvyat,toro_rosso,19,14,0,44,6378155,37,23361.0,23790.696969696968,2,46722.0
1158,960,13,Belgian GP,2016,jolyon_palmer,renault,13,15,0,44,6384223,41,22869.666666666668,23790.696969696968,3,68609.0
